idx,timestamp,acc,prec_attack,recl_attack,prec_normal,recl_normal,f1,lb,timest,qnt
1,1691155203,6.92700180623414e-310,8.7884e-320,3.58960396e-316,4.451115154e-315,4.58937508e-315,3.60048936e-316,4.0282814e-316,4.591329216e-315,3.66892403e-316
10001,1691155203,0.9988249706242656,0.9988249706242656,1.0,0.0,0.0,0.9994121399357107,0.9987,31.852853059768677,10000.0
20001,1691155203,0.9987749693742344,0.9987749693742344,1.0,0.0,0.0,0.9993871092821675,0.9993,58.13743996620178,20000.0
30001,1691155203,0.99879996999925,0.99879996999925,1.0,0.0,0.0,0.9993996247654785,0.9994,82.6217610836029,30000.0
40001,1691155203,0.99879996999925,0.99879996999925,1.0,0.0,0.0,0.9993996247654785,0.9994,106.56343579292297,40000.0
50001,1691155203,0.9993499837495937,0.9993499837495937,1.0,0.0,0.0,0.9996748862101735,0.9972,131.44806551933289,50000.0
60001,1691155203,0.9995249881247031,0.9995249881247031,1.0,0.0,0.0,0.9997624376398805,0.9991,156.70654940605164,60000.0
70001,1691155203,0.9938498462461561,0.9938498462461561,1.0,0.0,0.0,0.9969154378573577,0.9995,180.1962194442749,70000.0
80001,1691155203,0.9873496837420935,0.9873496837420935,1.0,0.0,0.0,0.9936345795803351,0.9994,204.1155972480774,80000.0
90001,1691155203,0.9811245281132028,0.9811245281132028,1.0,0.0,0.0,0.9904723445604028,0.9994,227.27557253837585,90000.0
100001,1691155203,0.9752993824845622,0.9752993824845622,1.0,0.0,0.0,0.9874952537653462,0.9998,250.61076545715332,100000.0
110001,1691155203,0.9963749093727343,0.9962962016909755,1.0,1.0,0.8542713567839196,0.9981446649520812,0.9768,277.6159632205963,110000.0
120001,1691155203,0.9966499162479062,0.9967070835992342,0.9998719623057027,0.9939320388349514,0.8639240506329114,0.9982870145475928,0.9734,303.159939289093,120000.0
130001,1691155203,0.9964499112477812,0.9969869519699717,0.9993857022191507,0.9712918660287081,0.8731182795698925,0.9981848859801614,0.9745,327.90710163116455,130000.0
140001,1691155203,0.9968999224980625,0.9969358051172055,0.9998975567279619,0.995221027479092,0.8740818467995802,0.9984144844517185,0.9765,352.7099139690399,140000.0
150001,1691155203,0.9970749268731718,0.9970630299315558,0.9999487744281945,0.9976275207591934,0.8797071129707112,0.9985038171843629,0.9761,382.14328956604004,150000.0
160001,1691155203,0.9968999224980625,0.9968837007330966,0.9999487560531912,0.9976470588235294,0.8742268041237113,0.9984138760265036,0.9781,413.50330114364624,160000.0
170001,1691155203,0.8856471411785295,0.9965337458462243,0.8865188583078492,0.12531919072873698,0.8405797101449275,0.938312564061067,0.9763,447.72483229637146,170000.0
