idx,timestamp,acc,prec_attack,recl_attack,prec_normal,recl_normal,f1,lb,timest,qnt
1,1691148893,6.9270018062302e-310,6.9270018062381e-310,6.92700180628157e-310,6.9270018061875e-310,6.9270018061875e-310,6.9270018061875e-310,6.9270018061875e-310,3.6003823e-316,3.5989399e-316
10001,1691148893,0.9988249706242656,0.9988249706242656,1.0,0.0,0.0,0.9994121399357107,0.9987,1.1790506839752197,10000.0
20001,1691148893,0.9987749693742344,0.9987749693742344,1.0,0.0,0.0,0.9993871092821675,0.9993,1.761812686920166,20000.0
30001,1691148893,0.99879996999925,0.99879996999925,1.0,0.0,0.0,0.9993996247654785,0.9994,2.2716352939605713,30000.0
40001,1691148893,0.99879996999925,0.99879996999925,1.0,0.0,0.0,0.9993996247654785,0.9994,2.724592447280884,40000.0
50001,1691148893,0.9993499837495937,0.9993499837495937,1.0,0.0,0.0,0.9996748862101735,0.9972,3.252110004425049,50000.0
60001,1691148893,0.9995249881247031,0.9995249881247031,1.0,0.0,0.0,0.9997624376398805,0.9991,3.723081588745117,60000.0
70001,1691148893,0.9938498462461561,0.9938498462461561,1.0,0.0,0.0,0.9969154378573577,0.9995,4.262269973754883,70000.0
80001,1691148893,0.9873496837420935,0.9873496837420935,1.0,0.0,0.0,0.9936345795803351,0.9994,4.788660526275635,80000.0
90001,1691148893,0.9811245281132028,0.9811245281132028,1.0,0.0,0.0,0.9904723445604028,0.9994,5.328480958938599,90000.0
100001,1691148893,0.9752993824845622,0.9752993824845622,1.0,0.0,0.0,0.9874952537653462,0.9998,5.800709009170532,100000.0
110001,1691148893,0.9751243781094527,0.9751243781094527,1.0,0.0,0.0,0.9874055415617129,0.9768,6.283448219299316,110000.0
120001,1691148893,0.9762994074851872,0.9762994074851872,1.0,0.0,0.0,0.9880075901328274,0.9734,6.935723543167114,120000.0
130001,1691148893,0.9767494187354684,0.9767494187354684,1.0,0.0,0.0,0.9882379723782061,0.9745,7.514158487319946,130000.0
140001,1691148893,0.976174404360109,0.976174404360109,1.0,0.0,0.0,0.9879435764437978,0.9765,8.07327651977539,140000.0
150001,1691148893,0.9760994024850621,0.9760994024850621,1.0,0.0,0.0,0.9879051643430075,0.9761,8.590322971343994,150000.0
160001,1691148893,0.9757493937348434,0.9757493937348434,1.0,0.0,0.0,0.9877258693121426,0.9781,9.158001899719238,160000.0
170001,1691148893,0.9822245556138903,0.9982413035044614,0.9836136595310907,0.5179910044977512,0.9104084321475626,0.9908734997753675,0.9763,9.723196029663086,170000.0
180001,1691148893,0.9869496737418435,0.9986687147977471,0.9880946349865748,0.4994675186368477,0.9001919385796545,0.9933535358679875,0.9742,10.26936674118042,180000.0
190001,1691148893,0.9887747193679842,0.9940792470016699,0.994557375389211,0.549266247379455,0.5282258064516129,0.9943182537171782,0.9758,10.790216445922852,190000.0
200001,1691148893,0.9705992649816245,0.980331446844149,0.989725588664839,0.3271812080536913,0.20103092783505155,0.9850061199510405,0.9767,11.274698734283447,200000.0
210001,1691148893,0.9565239130978275,0.9565217391304348,1.0,1.0,0.0011487650775416428,0.9777777777777777,0.9974,11.776276350021362,210000.0
220001,1691148893,0.9226980674516863,0.9226961348067403,1.0,1.0,0.00032331070158422246,0.959794028919172,0.998,12.415297985076904,220000.0
230001,1691148893,0.9271481787044676,0.9271677167716772,0.9999730341926437,0.6666666666666666,0.0006861063464837049,0.9621951219512194,0.9782,13.042823791503906,230000.0
240001,1691148893,0.9425985649641241,0.9426678334791849,0.9999204349555761,0.25,0.00043591979075850045,0.9704504504504505,0.9294,13.865259885787964,240000.0
250001,1691148893,0.9840246006150154,0.996013742099604,0.9873394686216399,0.7392933618843683,0.9008480104370515,0.9916576367220649,0.9202,14.54407286643982,250000.0
260001,1691148893,0.9912497812445311,0.9994936452478607,0.9917102090032154,0.3413173652694611,0.8952879581151832,0.9955867147504601,0.8629,14.921037673950195,260000.0
270001,1691148893,0.9841496037400935,0.9913275866586319,0.9920553763863762,0.8346069868995634,0.8220430107526882,0.9916913479936048,0.996,15.582074642181396,270000.0
280001,1691148893,0.9671241781044526,0.9715463917525773,0.9944337457461683,0.8240200166805671,0.4722753346080306,0.9828568448772602,0.9915,16.104568004608154,280000.0
290001,1691148893,0.9656491412285307,0.9726345446482143,0.9913584514344971,0.804921968787515,0.5610878661087866,0.9819072450027653,0.9964,16.679067373275757,290000.0
300001,1691148893,0.9618490462261556,0.9715083946126881,0.9880713041147299,0.7837706511175899,0.5987379361544172,0.9797198522180581,0.9969,17.219252824783325,300000.0
310001,1691148893,0.9970749268731718,0.9998704092475961,0.9971051951408633,0.9209039548022598,0.9961802902979373,0.998485887696867,0.8292,17.75472068786621,310000.0
320001,1691148893,0.9991749793744844,0.9997933030177759,0.9993543555176777,0.9806949806949807,0.9937402190923318,0.9995737810784631,0.9683,18.263295888900757,320000.0
330001,1691148893,0.9989499737493437,0.9998450293152878,0.9990708958112886,0.9719188767550702,0.9952076677316294,0.9994578126613654,0.9666,18.784746170043945,330000.0
340001,1691148893,0.9994249856246407,0.9997421284715955,0.9996647929451807,0.989344262295082,0.9917830731306492,0.9997034592127487,0.9666,19.28572702407837,340000.0
350001,1691148893,0.9936248406210155,0.9947344982055379,0.9985799190027875,0.9704271631982475,0.8981246832235175,0.9966534993897557,0.9676,19.832807540893555,350000.0
360001,1691148893,0.989124728118203,0.9945916287819407,0.9940462201331767,0.8678260869565217,0.8785211267605634,0.9943188496650079,0.9714,20.380627632141113,360000.0
