idx,timestamp,acc,prec_attack,recl_attack,prec_normal,recl_normal,f1,lb,timest,qnt
1,1691159174,4.0282814e-316,3.60048936e-316,4.58937508e-315,4.451115154e-315,3.58960396e-316,8.7884e-320,6.92700180623414e-310,4.590338175e-315,4.591453197e-315
10001,1691159174,0.9988249706242656,0.9988249706242656,1.0,0.0,0.0,0.9994121399357107,0.9987,36.2160120010376,10000.0
20001,1691159174,0.9987749693742344,0.9987749693742344,1.0,0.0,0.0,0.9993871092821675,0.9993,64.57296419143677,20000.0
30001,1691159174,0.99879996999925,0.99879996999925,1.0,0.0,0.0,0.9993996247654785,0.9994,93.04712629318237,30000.0
40001,1691159174,0.99879996999925,0.99879996999925,1.0,0.0,0.0,0.9993996247654785,0.9994,122.53889679908752,40000.0
50001,1691159174,0.9993499837495937,0.9993499837495937,1.0,0.0,0.0,0.9996748862101735,0.9972,151.79650473594666,50000.0
60001,1691159174,0.9995249881247031,0.9995249881247031,1.0,0.0,0.0,0.9997624376398805,0.9991,181.31136345863342,60000.0
70001,1691159174,0.9938498462461561,0.9938498462461561,1.0,0.0,0.0,0.9969154378573577,0.9995,209.74290680885315,70000.0
80001,1691159174,0.9873496837420935,0.9873496837420935,1.0,0.0,0.0,0.9936345795803351,0.9994,238.14967942237854,80000.0
90001,1691159174,0.9811245281132028,0.9811245281132028,1.0,0.0,0.0,0.9904723445604028,0.9994,266.49116110801697,90000.0
100001,1691159174,0.9752993824845622,0.9752993824845622,1.0,0.0,0.0,0.9874952537653462,0.9998,295.0549476146698,100000.0
110001,1691159174,0.9985249631240781,0.9985406692439642,0.9999487232078761,0.997872340425532,0.942713567839196,0.9992442001972766,0.9768,327.57580637931824,110000.0
120001,1691159174,0.9985249631240781,0.9984914344157505,1.0,1.0,0.9377637130801688,0.9992451478358773,0.9734,358.60837054252625,120000.0
130001,1691159174,0.9982999574989375,0.9982625137338069,1.0,1.0,0.9268817204301075,0.9991305014960489,0.9745,390.2586672306061,130000.0
140001,1691159174,0.9980999524988124,0.9981592268752876,0.9998975567279619,0.9954802259887006,0.9244491080797481,0.9990276356192426,0.9765,423.6342670917511,140000.0
150001,1691159174,0.9982499562489062,0.9982867517324264,0.9999231616422918,0.9966367713004485,0.9299163179916318,0.999104286628279,0.9761,458.6851258277893,150000.0
160001,1691159174,0.9977249431235781,0.9978010738941447,0.9998718901329781,0.9943757030371203,0.911340206185567,0.998835408694762,0.9781,492.94878673553467,160000.0
170001,1691159174,0.9944998624965624,0.997754872946219,0.9966360856269113,0.8356164383561644,0.8840579710144928,0.9971951654852363,0.9763,524.5319142341614,170000.0
180001,1691159174,0.99639990999775,0.9976971353375848,0.9986574801155074,0.8902691511387164,0.8253358925143954,0.9981770767400056,0.9742,556.3756670951843,180000.0
190001,1691159174,0.9866746668666717,0.9941418137553256,0.9923550110118219,0.4673721340388007,0.5342741935483871,0.9932476087920441,0.9758,588.7212517261505,190000.0
200001,1691159174,0.9705992649816245,0.980331446844149,0.989725588664839,0.3271812080536913,0.20103092783505155,0.9850061199510405,0.9767,620.3464684486389,200000.0
210001,1691159174,0.9564989124728118,0.9565663132626525,0.999921585027968,0.5714285714285714,0.0022975301550832855,0.9777635782747603,0.9974,650.9808034896851,210000.0
220001,1691159174,0.9226980674516863,0.9227595519103821,0.999918712404487,0.5714285714285714,0.0012932428063368898,0.9597908918307368,0.998,683.0922722816467,220000.0
230001,1691159174,0.9188729718242956,0.9802446708864352,0.931264157048862,0.4653942953020134,0.7612349914236707,0.9551268754753508,0.9782,715.7856638431549,230000.0
240001,1691159174,0.985449636240906,0.98548374440928,0.9992839146001856,0.9847112117780294,0.7580645161290323,0.9923358529326556,0.9294,748.508855342865,240000.0
250001,1691159174,0.9837245931148278,0.9897427927577901,0.993370768990797,0.8168103448275862,0.7416829745596869,0.9915534623019735,0.9202,785.9159002304077,250000.0
260001,1691159174,0.996724918122953,0.9972179753878543,0.9994975884244373,0.8,0.418848167539267,0.998356480610235,0.8629,823.8450541496277,260000.0
270001,1691159174,0.9534988374709368,0.9534988374709368,1.0,0.0,0.0,0.9761959609920909,0.996,857.7339086532593,270000.0
280001,1691159174,0.9492487312182805,0.9493499661832119,0.9997889571846889,0.8974358974358975,0.033460803059273424,0.9739168422675644,0.9915,887.9434061050415,280000.0
290001,1691159174,0.9414985374634366,0.9415137327558148,0.9998936424791938,0.9310344827586207,0.022594142259414227,0.9698259187620889,0.9964,917.7791836261749,290000.0
300001,1691159174,0.9342733568339209,0.9344492332364438,0.9996515212438011,0.8571428571428571,0.028953229398663696,0.965951329439343,0.9969,948.1246159076691,300000.0
310001,1691159174,0.9982999574989375,0.9984255626677679,0.9998190746963039,0.9944223107569721,0.9533995416348358,0.9991218327866312,0.8292,982.8640232086182,310000.0
320001,1691159174,0.9928248206205155,0.9926425348646432,1.0,1.0,0.7754303599374022,0.9963076843906392,0.9683,1020.1546497344971,320000.0
330001,1691159174,0.9944498612465311,0.9943285344009033,0.9999741915503135,0.999031007751938,0.8234824281150159,0.9971433718506317,0.9666,1055.3245842456818,330000.0
340001,1691159174,0.9915747893697342,0.9914103842319196,0.9999742148419369,0.9988662131519275,0.723911257189811,0.9956738854157307,0.9666,1092.818773984909,340000.0
350001,1691159174,0.9824245606140154,0.9829955741905427,0.9987903013727449,0.9662261380323054,0.6670045615813482,0.9908299962172105,0.9676,1130.9317691326141,350000.0
360001,1691159174,0.9726743168579215,0.9913360452216177,0.9800235017626322,0.642690331620738,0.8075117370892019,0.9856473152732,0.9714,1170.098864555359,360000.0
370001,1691159174,0.953748843721093,0.9910695187165776,0.960707065470945,0.4166987302808773,0.7642907551164432,0.9756521281356111,0.9692,1206.8976516723633,370000.0
380001,1691159174,0.9345233630840771,0.9926322657821761,0.9395764173035848,0.2701274479328567,0.762280701754386,0.9653759204664136,0.9701,1242.6175091266632,380000.0
390001,1691159174,0.99799994999875,0.998174543635909,0.9998246668670474,0.2222222222222222,0.02666666666666667,0.9989989238431313,0.892,1278.465445280075,390000.0
400001,1691159174,0.9979499487487187,0.9979498462384678,1.0,1.0,0.023809523809523808,0.9989738712583841,0.9983,1307.2420103549957,400000.0
410001,1691159174,0.9981999549988749,0.9981999549988749,1.0,0.0,0.0,0.9990991667292245,0.9979,1336.5809829235077,410000.0
420001,1691159174,0.998324958123953,0.998324958123953,1.0,0.0,0.0,0.9991617770326907,0.9978,1366.1817543506622,420000.0
430001,1691159174,0.9981749543738594,0.9981749543738594,1.0,0.0,0.0,0.9990866437284955,0.9985,1395.8102023601532,430000.0
440001,1691159174,0.9984999624990625,0.9984999624990625,1.0,0.0,0.0,0.9992494182991819,0.9974,1424.774075269699,440000.0
450001,1691159174,0.9714742868571714,0.9714742868571714,1.0,0.0,0.0,0.9855307708890776,0.9991,1454.3428184986115,450000.0
460001,1691159174,0.7218930473261832,0.7218930473261832,1.0,0.0,0.0,0.8384876731422599,0.9983,1486.40025806427,460000.0
470001,1691159174,0.47241181029525736,0.47241181029525736,1.0,0.0,0.0,0.6416843535104848,0.9979,1515.3027477264404,470000.0
480001,1691159174,0.3590589764744119,0.3590589764744119,1.0,0.0,0.0,0.5283935174113795,0.9987,1543.9990286827087,480000.0
490001,1691159174,0.635940898522463,0.0,0.0,0.635940898522463,1.0,0.0,0.8908,1570.7602744102478,490000.0
500001,1691159174,0.38683467086677165,0.0,0.0,0.38683467086677165,1.0,0.0,0.0,1595.7379548549652,500000.0
510001,1691159174,0.1371534288357209,0.0,0.0,0.1371534288357209,1.0,0.0,0.0,1619.6027166843414,510000.0
520001,1691159174,0.9774994374859372,0.9832075376120764,0.9939317902498975,0.5415860735009671,0.29692470837751855,0.988540579082737,0.5454,1653.8234066963196,520000.0
530001,1691159174,0.9980999524988124,0.9984243697478992,0.9996744628637252,0.13333333333333333,0.03076923076923077,0.9990490252508822,0.911,1690.76962184906,530000.0
540001,1691159174,0.9989499737493437,0.9989499737493437,1.0,0.0,0.0,0.9994747110911001,0.9964,1717.827764749527,540000.0
550001,1691159174,0.9990999774994375,0.9990999774994375,1.0,0.0,0.0,0.9995497861484204,0.9987,1745.3331711292267,550000.0
560001,1691159174,0.9991499787494688,0.9991499787494688,1.0,0.0,0.0,0.9995748086638988,0.9997,1774.3322305679321,560000.0
570001,1691159174,0.9992999824995625,0.9992999824995625,1.0,0.0,0.0,0.9996498687007628,0.9987,1802.0623581409454,570000.0
580001,1691159174,0.9994749868746718,0.9994749868746718,1.0,0.0,0.0,0.9997374245095464,0.9987,1830.0991711616516,580000.0
590001,1691159174,0.9993499837495937,0.9993499837495937,1.0,0.0,0.0,0.9996748862101735,0.9993,1857.9229097366333,590000.0
600001,1691159174,0.9991749793744844,0.9991749793744844,1.0,0.0,0.0,0.9995873194522604,0.9999,1886.2754533290863,600000.0
610001,1691159174,0.9992999824995625,0.9992999824995625,1.0,0.0,0.0,0.9996498687007628,0.9993,1913.6185960769653,610000.0
620001,1691159174,0.999399984999625,0.999399984999625,1.0,0.0,0.0,0.9996999024683023,0.9994,1941.993153333664,620000.0
630001,1691159174,0.9995249881247031,0.9995249881247031,1.0,0.0,0.0,0.9997624376398805,0.9988,1970.488246679306,630000.0
640001,1691159174,0.9964749118727968,0.9964749118727968,1.0,0.0,0.0,0.9982343438897028,0.9992,1998.4458079338074,640000.0
650001,1691159174,0.980649516237906,0.980649516237906,1.0,0.0,0.0,0.9902302332626477,0.9998,2027.019165277481,650000.0
660001,1691159174,0.9729993249831246,0.9729993249831246,1.0,0.0,0.0,0.9863149091462023,0.9998,2054.436079978943,660000.0
670001,1691159174,0.9671741793544839,0.9671741793544839,1.0,0.0,0.0,0.9833132109042384,0.9993,2081.9489209651947,670000.0
680001,1691159174,0.9734743368584214,0.9771934736681345,0.9957205104263928,0.7682584269662921,0.37907137907137906,0.9863700011561732,0.987,2114.6012077331543,680000.0
690001,1691159174,0.981849546238656,0.9826954654540861,0.9989471251380293,0.9009661835748792,0.35255198487712663,0.9907546545093344,0.9365,2146.8277537822723,690000.0
700001,1691159174,0.9973499337483437,0.9974675125345339,0.9998205128205129,0.9922822491730982,0.9009009009009009,0.9986426266454952,0.9692,2179.839817047119,700000.0
710001,1691159174,0.9432235805895147,0.9590368330822381,0.9815499135982986,0.5376415722851432,0.338506711409396,0.970162784281266,0.976,2212.9013056755066,710000.0
