idx,timestamp,acc,prec_attack,recl_attack,prec_normal,recl_normal,f1,lb,timest,qnt
300001,1691151788,0.9342733568339209,0.9344492332364438,0.9996515212438011,0.8571428571428571,0.028953229398663696,0.965951329439343,0.9969,82.47332811355591,300000.0
310001,1691151788,0.994724868121703,0.9946014036350549,0.9999741535280434,0.9990909090909091,0.839572192513369,0.99728054234492,0.8292,85.59125089645386,310000.0
320001,1691151788,0.9951998799969999,0.9951168110205865,0.9999483484414142,0.998165137614679,0.8513302034428795,0.9975267293572072,0.9683,88.17944383621216,320000.0
330001,1691151788,0.9951998799969999,0.9951455063827601,0.9999225746509407,0.9971857410881801,0.8490415335463258,0.9975283213182286,0.9666,91.05964779853821,330000.0
340001,1691151788,0.9953498837470937,0.9953031158564756,0.9999226445258109,0.9971070395371263,0.8496302382908792,0.997607532414077,0.9666,93.79486894607544,340000.0
350001,1691151788,0.9826745668641717,0.9825255266899315,0.9995529374638406,0.987062404870624,0.6573745565129245,0.9909660935198342,0.9676,96.62563920021057,350000.0
360001,1691151788,0.9801995049876246,0.9835477964877898,0.9959785872829351,0.8737704918032787,0.6255868544600939,0.989724161195734,0.9714,99.44864630699158,360000.0
370001,1691151788,0.9794744868621715,0.9846497420232564,0.9942201026385361,0.7859884836852208,0.5779816513761468,0.9894117798785128,0.9692,102.06076836585999,370000.0
380001,1691151788,0.9779494487362184,0.985428330393435,0.9919709719756041,0.6462585034013606,0.5,0.9886888273314866,0.9701,104.7553448677063,380000.0
390001,1691151788,0.9981249531238281,0.9981249531238281,1.0,0.0,0.0,0.9990615967869074,0.892,107.61422157287598,390000.0
400001,1691151788,0.9978999474986875,0.9978999474986875,1.0,0.0,0.0,0.998948870035288,0.9983,110.27905130386353,400000.0
410001,1691151788,0.9981999549988749,0.9981999549988749,1.0,0.0,0.0,0.9990991667292245,0.9979,113.37076926231384,410000.0
420001,1691151788,0.998324958123953,0.998324958123953,1.0,0.0,0.0,0.9991617770326907,0.9978,116.02689266204834,420000.0
430001,1691151788,0.9981749543738594,0.9981749543738594,1.0,0.0,0.0,0.9990866437284955,0.9985,118.7986831665039,430000.0
440001,1691151788,0.9984999624990625,0.9984999624990625,1.0,0.0,0.0,0.9992494182991819,0.9974,121.63639950752258,440000.0
450001,1691151788,0.9714742868571714,0.9714742868571714,1.0,0.0,0.0,0.9855307708890776,0.9991,124.46109461784363,450000.0
460001,1691151788,0.7218930473261832,0.7218930473261832,1.0,0.0,0.0,0.8384876731422599,0.9983,127.02260398864746,460000.0
470001,1691151788,0.51908797719943,0.4955418021609147,1.0,1.0,0.08847083353077762,0.6626920109419934,0.9979,129.76944375038147,470000.0
480001,1691151788,0.4101852546313658,0.3783798028777737,0.9997214872580421,0.9980516317584024,0.07992354799703554,0.5489791236522138,0.9987,132.3982937335968,480000.0
490001,1691151788,0.635940898522463,0.0,0.0,0.635940898522463,1.0,0.0,0.8908,134.8555543422699,490000.0
500001,1691151788,0.38683467086677165,0.0,0.0,0.38683467086677165,1.0,0.0,0.0,137.05821752548218,500000.0
510001,1691151788,0.1371534288357209,0.0,0.0,0.1371534288357209,1.0,0.0,0.0,139.3953218460083,510000.0
520001,1691151788,0.916247906197655,0.9941596545615589,0.9196282261368292,0.1890984241797985,0.7762460233297985,0.9554426473717812,0.5454,142.79058051109314,520000.0
530001,1691151788,0.9880497012425311,0.9985595147839272,0.9894576050483297,0.018648018648018648,0.12307692307692308,0.9939877238881063,0.911,145.73297238349915,530000.0
