idx,timestamp,acc,prec_attack,recl_attack,prec_normal,recl_normal,f1,lb,timest,qnt
360001,1691151387,0.9542738568464212,0.9844563715591454,0.9675153414283849,0.47355057130765976,0.6566901408450704,0.9759123414679116,0.9714,377.5064334869385,360000.0
370001,1691151387,0.9229980749518738,0.9845763267088884,0.9348141620444766,0.25304425304425304,0.6012702893436839,0.9590501768287818,0.9692,388.05657267570496,370000.0
380001,1691151387,0.8868721718042951,0.985574475306896,0.8966777323142644,0.1356297093649085,0.5526315789473685,0.9390268551331976,0.9701,399.50158166885376,380000.0
390001,1691151387,0.9981249531238281,0.9981249531238281,1.0,0.0,0.0,0.9990615967869074,0.892,409.31011033058167,390000.0
400001,1691151387,0.9978999474986875,0.9978999474986875,1.0,0.0,0.0,0.998948870035288,0.9983,419.14066457748413,400000.0
410001,1691151387,0.9981999549988749,0.9981999549988749,1.0,0.0,0.0,0.9990991667292245,0.9979,428.9919812679291,410000.0
420001,1691151387,0.998324958123953,0.998324958123953,1.0,0.0,0.0,0.9991617770326907,0.9978,439.5349235534668,420000.0
430001,1691151387,0.9981749543738594,0.9981749543738594,1.0,0.0,0.0,0.9990866437284955,0.9985,449.0199911594391,430000.0
440001,1691151387,0.9984999624990625,0.9984999624990625,1.0,0.0,0.0,0.9992494182991819,0.9974,458.6486642360687,440000.0
450001,1691151387,0.9714742868571714,0.9714742868571714,1.0,0.0,0.0,0.9855307708890776,0.9991,468.83934712409973,450000.0
460001,1691151387,0.7218930473261832,0.7218930473261832,1.0,0.0,0.0,0.8384876731422599,0.9983,479.12508630752563,460000.0
470001,1691151387,0.47241181029525736,0.47241181029525736,1.0,0.0,0.0,0.6416843535104848,0.9979,489.40597581863403,470000.0
480001,1691151387,0.3590589764744119,0.3590589764744119,1.0,0.0,0.0,0.5283935174113795,0.9987,499.5364193916321,480000.0
490001,1691151387,0.635940898522463,0.0,0.0,0.635940898522463,1.0,0.0,0.8908,507.5497980117798,490000.0
500001,1691151387,0.38683467086677165,0.0,0.0,0.38683467086677165,1.0,0.0,0.0,513.8139309883118,500000.0
510001,1691151387,0.1371534288357209,0.0,0.0,0.1371534288357209,1.0,0.0,0.0,520.2585151195526,510000.0
520001,1691151387,0.9283732093302333,0.997388746873368,0.9290761982793937,0.23438363736871198,0.8992576882290562,0.9620212892877501,0.5454,532.6994187831879,520000.0
530001,1691151387,0.9962499062476562,0.9987963891675025,0.9974457855461512,0.14285714285714285,0.26153846153846155,0.9981206304658331,0.911,544.1733441352844,530000.0
