idx,timestamp,acc,prec_attack,recl_attack,prec_normal,recl_normal,f1,lb,timest,qnt
1,1691149622,4.0282814e-316,3.60048936e-316,4.58937508e-315,4.451115154e-315,3.58960396e-316,8.7884e-320,6.92700180623414e-310,6.9270018062389e-310,6.92700180624046e-310
10001,1691149622,0.9988249706242656,0.9988249706242656,1.0,0.0,0.0,0.9994121399357107,0.9987,1.689405918121338,10000.0
20001,1691149622,0.9987749693742344,0.9987749693742344,1.0,0.0,0.0,0.9993871092821675,0.9993,2.4656362533569336,20000.0
30001,1691149622,0.99879996999925,0.99879996999925,1.0,0.0,0.0,0.9993996247654785,0.9994,3.241755723953247,30000.0
40001,1691149622,0.99879996999925,0.99879996999925,1.0,0.0,0.0,0.9993996247654785,0.9994,4.01213264465332,40000.0
50001,1691149622,0.9993499837495937,0.9993499837495937,1.0,0.0,0.0,0.9996748862101735,0.9972,4.779487133026123,50000.0
60001,1691149622,0.9995249881247031,0.9995249881247031,1.0,0.0,0.0,0.9997624376398805,0.9991,5.495513916015625,60000.0
70001,1691149622,0.9938498462461561,0.9938498462461561,1.0,0.0,0.0,0.9969154378573577,0.9995,6.286888122558594,70000.0
80001,1691149622,0.9873496837420935,0.9873496837420935,1.0,0.0,0.0,0.9936345795803351,0.9994,7.039041996002197,80000.0
90001,1691149622,0.9811245281132028,0.9811245281132028,1.0,0.0,0.0,0.9904723445604028,0.9994,7.910173654556274,90000.0
100001,1691149622,0.9752993824845622,0.9752993824845622,1.0,0.0,0.0,0.9874952537653462,0.9998,8.71619439125061,100000.0
110001,1691149622,0.9751243781094527,0.9751243781094527,1.0,0.0,0.0,0.9874055415617129,0.9768,9.514298677444458,110000.0
120001,1691149622,0.9762994074851872,0.9762994074851872,1.0,0.0,0.0,0.9880075901328274,0.9734,10.312685489654541,120000.0
130001,1691149622,0.9767494187354684,0.9767494187354684,1.0,0.0,0.0,0.9882379723782061,0.9745,11.211925506591797,130000.0
140001,1691149622,0.976174404360109,0.976174404360109,1.0,0.0,0.0,0.9879435764437978,0.9765,11.973556280136108,140000.0
150001,1691149622,0.9760994024850621,0.9760994024850621,1.0,0.0,0.0,0.9879051643430075,0.9761,12.771270751953125,150000.0
160001,1691149622,0.9757493937348434,0.9757493937348434,1.0,0.0,0.0,0.9877258693121426,0.9781,13.578957796096802,160000.0
170001,1691149622,0.9822245556138903,0.9982413035044614,0.9836136595310907,0.5179910044977512,0.9104084321475626,0.9908734997753675,0.9763,14.752112865447998,170000.0
180001,1691149622,0.9869496737418435,0.9986687147977471,0.9880946349865748,0.4994675186368477,0.9001919385796545,0.9933535358679875,0.9742,15.693670988082886,180000.0
190001,1691149622,0.9924248106202656,0.9923880821986635,1.0,1.0,0.38911290322580644,0.9961795004350074,0.9758,16.706573247909546,190000.0
200001,1691149622,0.9705992649816245,0.980331446844149,0.989725588664839,0.3271812080536913,0.20103092783505155,0.9850061199510405,0.9767,17.92133927345276,200000.0
210001,1691149622,0.9565239130978275,0.9565217391304348,1.0,1.0,0.0011487650775416428,0.9777777777777777,0.9974,18.960200548171997,210000.0
220001,1691149622,0.9226980674516863,0.9226961348067403,1.0,1.0,0.00032331070158422246,0.959794028919172,0.998,20.019512176513672,220000.0
230001,1691149622,0.9660241506037651,0.9750033240260604,0.9887013267177219,0.8249791144527987,0.6775300171526587,0.9818045495320595,0.9782,21.476794481277466,230000.0
240001,1691149622,0.9426485662141554,0.9426485662141554,1.0,0.0,0.0,0.9704777102851849,0.9294,23.18655776977539,240000.0
250001,1691149622,0.9855996399909998,0.9959424083769634,0.9890552695887277,0.7659811006114509,0.8988910632746249,0.9924868911903582,0.9202,24.34615135192871,250000.0
260001,1691149622,0.9935498387459687,0.9992174088660002,0.9942976286173634,0.4134366925064599,0.837696335078534,0.9967514479979855,0.8629,25.509206295013428,260000.0
270001,1691149622,0.9873746843671092,0.9946375059145155,0.992107816146202,0.8461931527848748,0.8903225806451613,0.9933710505244089,0.996,27.056313037872314,270000.0
280001,1691149622,0.9833245831145778,0.9946602199670581,0.9877067560081252,0.8022910479422996,0.9039196940726577,0.9911712928033463,0.9915,28.189164876937866,280000.0
290001,1691149622,0.9644241106027651,0.9771109118717367,0.9852428939881411,0.7327876745305729,0.6368200836820084,0.9811600534879719,0.9964,29.52087140083313,290000.0
300001,1691149622,0.9740743518587964,0.9919696147585458,0.9801367108966627,0.7639375597323989,0.8901262063845583,0.9860176633182768,0.9969,30.688839435577393,300000.0
310001,1691149622,0.9833995849896248,0.9950528563245327,0.9877487722925821,0.7024482109227872,0.8548510313216195,0.9913873612119954,0.8292,31.847275018692017,310000.0
320001,1691149622,0.9939998499962499,0.9946779791747011,0.9991477492833346,0.970108695652174,0.8380281690140845,0.9969078540507111,0.9683,33.40094876289368,320000.0
330001,1691149622,0.9950998774969374,0.9950941360799322,0.9998709577515679,0.9953095684803002,0.847444089456869,0.9974768280123585,0.9666,34.542028188705444,330000.0
340001,1691149622,0.990524763119078,0.9903720918354317,0.999948429683874,0.997624703087886,0.6902218570254725,0.9951372226998038,0.9666,35.854731798172,340000.0
350001,1691149622,0.9827995699892498,0.9826026264088512,0.9996055330563299,0.9885931558935361,0.6588950836289914,0.9910311563029592,0.9676,37.30140209197998,350000.0
360001,1691149622,0.9801245031125778,0.9836962129811165,0.9957435696566131,0.8680161943319838,0.6291079812206573,0.9896832297330617,0.9714,38.66921281814575,360000.0
370001,1691149622,0.9774994374859372,0.9847182917417031,0.9920688403918926,0.728963684676705,0.5808045165843331,0.9883798998089139,0.9692,39.862377643585205,370000.0
